time;global radiation;Temperature in greenhouse;relative humidity;irrigation;irrigation time;rain water;drain
;(W/m2);(oC);(%);(liters/ compartment);minutes;(liters/ compartment);(liters entire compatiment)
30/05/2016 00:00;0;19.4;91.4;0;22;0;0
30/05/2016 00:05;1;19.4;90.8;0;22;0;0
30/05/2016 00:10;0;19.3;91.3;0;22;0;0
30/05/2016 00:15;0;19.5;91;0;22;0;0
30/05/2016 00:20;0;19.5;91;0;22;0;0
30/05/2016 00:25;2;19.4;91.4;0;22;0;0
30/05/2016 00:30;1;19.4;91.7;0;22;0;0
30/05/2016 00:35;0;19.4;91.9;0;22;0;0
30/05/2016 00:40;0;19.4;91.9;0;22;0;0
30/05/2016 00:45;1;19.4;92;0;22;0;0
30/05/2016 00:50;0;19.4;92.3;0;22;0;0
30/05/2016 00:55;1;19.4;92;0;22;0;0
30/05/2016 01:00;0;19.3;92.3;0;22;0;0
30/05/2016 01:05;0;19.3;92.3;0;22;0;0
30/05/2016 01:10;1;19.2;92.5;0;22;0;0
30/05/2016 01:15;2;19.3;92.3;0;22;0;0
30/05/2016 01:20;2;19.1;92;0;22;0;0
30/05/2016 01:25;0;19.1;92.3;0;22;0;0
30/05/2016 01:30;0;19.1;92.2;0;22;0;0
30/05/2016 01:35;0;19.2;92.1;0;22;0;0
30/05/2016 01:40;1;19.2;92.1;0;22;0;0
30/05/2016 01:45;2;19.1;92.2;0;22;0;0
30/05/2016 01:50;1;19;92.5;0;22;0;0
30/05/2016 01:55;1;19;92.7;0;22;0;0
30/05/2016 02:00;1;19.2;92.7;0;22;0;0
30/05/2016 02:05;1;19.1;93;0;22;0;0
30/05/2016 02:10;1;19.1;93.2;0;22;0;0
30/05/2016 02:15;1;19.1;93.4;0;22;0;0
30/05/2016 02:20;2;19.1;93.4;0;22;0;0
30/05/2016 02:25;0;19.1;93.6;0;22;0;0
30/05/2016 02:30;2;19.1;93.7;0;22;0;0
30/05/2016 02:35;1;19.3;93.6;0;22;0;0
30/05/2016 02:40;2;20;90.4;0;22;0;0
30/05/2016 02:45;1;20.5;87.9;0;22;0;0
30/05/2016 02:50;3;20.8;86.3;0;22;0;0
30/05/2016 02:55;1;20.9;85.8;0;22;0;0
30/05/2016 03:00;2;20.7;86.3;0;22;0;0
30/05/2016 03:05;2;20.9;85.8;0;22;0;0
30/05/2016 03:10;1;20.6;86.2;0;22;0;0
30/05/2016 03:15;2;20.6;86.6;0;22;0;0
30/05/2016 03:20;0;20.5;86.8;0;22;0;0
30/05/2016 03:25;2;20.6;86.6;0;22;0;0
30/05/2016 03:30;2;20.4;86.5;0;22;0;0
30/05/2016 03:35;1;20.5;86.2;0;22;0;0
30/05/2016 03:40;0;20.3;87.3;0;22;0;0
30/05/2016 03:45;0;20.2;87.4;0;22;0;0
30/05/2016 03:50;1;20.2;87.6;0;22;0;0
30/05/2016 03:55;0;20.4;86.5;0;22;0;0
30/05/2016 04:00;1;20.2;87.4;0;22;0;0
30/05/2016 04:05;1;20.2;87.9;0;22;0;0
30/05/2016 04:10;0;20.1;88.3;0;22;0;0
30/05/2016 04:15;1;20.1;88;0;22;0;0
30/05/2016 04:20;1;20.3;87.3;0;22;0;0
30/05/2016 04:25;0;20.2;87.6;0;22;0;0
30/05/2016 04:30;0;20.3;87.2;0;22;0;0
30/05/2016 04:35;2;20.3;87;0;22;0;0
30/05/2016 04:40;2;20.3;87;0;22;0;0
30/05/2016 04:45;1;20.5;86.8;0;22;0;0
30/05/2016 04:50;1;20.4;87.2;0;22;0;0
30/05/2016 04:55;0;20.6;87.1;0;22;0;0
30/05/2016 05:00;0;20.5;87.4;0;21.999.998;0;0
30/05/2016 05:05;0;20.5;87.5;0;0.000003;0;0
30/05/2016 05:10;0;20.6;87.5;0;0;0;0
30/05/2016 05:15;0;20.6;88;0;0;0;0
30/05/2016 05:20;2;20.6;88.1;0;0;0;0
30/05/2016 05:25;0;20.7;88.7;0;0;0;0
30/05/2016 05:30;2;20.7;88.6;0;0;0;0
30/05/2016 05:35;3;20.8;88.9;0;0;0;0
30/05/2016 05:40;2;20.7;88.9;0;0;0;0
30/05/2016 05:45;3;20.8;89.1;0;0;0;0
30/05/2016 05:50;4;20.8;89;0;0;0;0
30/05/2016 05:55;4;20.8;88.6;0;0;0;0
30/05/2016 06:00;5;20.8;89.2;0;0;0;0
30/05/2016 06:05;5;20.8;89.1;0;0;0;0
30/05/2016 06:10;8;20.9;89.2;0;0;0;0
30/05/2016 06:15;8;20.9;89.4;0;0;0;0
30/05/2016 06:20;8;21;89.3;0;0;0;0
30/05/2016 06:25;8;21;89.5;0;0;0;0
30/05/2016 06:30;9;21;89.4;0;0;0;0
30/05/2016 06:35;12;20.8;90.1;0;0;0;0
30/05/2016 06:40;15;20.8;90.2;0;0;0;0
30/05/2016 06:45;14;20.8;90.2;0;0;0;0
30/05/2016 06:50;12;20.8;90.4;0;0;0;0
30/05/2016 06:55;12;20.9;90.3;0;0;0;0
30/05/2016 07:00;14;20.9;90.2;0;0;0;0
30/05/2016 07:05;17;20.8;90.1;0;0;0;0
30/05/2016 07:10;19;20.8;90.4;0;0;0;0
30/05/2016 07:15;21;21;90.2;0;0;0;0
30/05/2016 07:20;20;20.9;90.4;0;0;0;0
30/05/2016 07:25;18;20.9;90.7;0;0;0;0
30/05/2016 07:30;20;20.9;91;0;0;0;0
30/05/2016 07:35;20;20.8;90.6;0;0;0;0
30/05/2016 07:40;26;20.8;90.8;0;0;0;0
30/05/2016 07:45;26;20.8;90.4;0;0;0;0
30/05/2016 07:50;33;20.8;90.2;0;0;0;0
30/05/2016 07:55;35;21;90.6;0;0;0;0
30/05/2016 08:00;39;21;90.9;0;0;0;0
30/05/2016 08:05;37;21;90.7;0;0;0;0
30/05/2016 08:10;48;21.1;91.5;0;0;0;0
30/05/2016 08:15;50;21.1;91.7;0;0;0;0
30/05/2016 08:20;53;21.2;91;0;0;0;0
30/05/2016 08:25;54;21.3;91.8;0;0;0;0
30/05/2016 08:30;54;21.4;91.7;0;0;0;0
30/05/2016 08:35;67;21.5;91.3;0;0;0;0
30/05/2016 08:40;58;21.6;91.7;0;0;0;0
30/05/2016 08:45;62;21.6;91.9;31;2;0;0
30/05/2016 08:50;67;21.7;92;31;2;0;0
30/05/2016 08:55;84;21.9;92.1;31;2;0;0
30/05/2016 09:00;75;22;92;31;2;0;0
30/05/2016 09:05;58;22;92.4;31;2;0;0
30/05/2016 09:10;50;21.9;92.5;31;2;0;0
30/05/2016 09:15;46;21.9;92.9;31;2;0;0
30/05/2016 09:20;64;22;93.1;31;2;0;0
30/05/2016 09:25;59;22;92.7;31;2;0;0
30/05/2016 09:30;67;22.1;93.2;31;2;0;0
30/05/2016 09:35;63;22.1;93.1;31;2;0;0
30/05/2016 09:40;58;22.1;92.7;31;2;0;0
30/05/2016 09:45;57;22.1;93.1;31;2;0;0
30/05/2016 09:50;67;22.1;93.2;31;2;0;0
30/05/2016 09:55;60;22.1;93;31;2;0;0
30/05/2016 10:00;63;22.2;92.5;69;4;35;0
30/05/2016 10:05;64;22.2;92.6;69;4;35;9
30/05/2016 10:10;63;22.1;92.9;69;4;35;9
30/05/2016 10:15;71;22.1;92.6;69;4;35;14
30/05/2016 10:20;64;22.2;92.6;69;4;35;14
30/05/2016 10:25;75;22.2;92.7;69;4;35;14
30/05/2016 10:30;67;22.3;92.8;69;4;35;14
30/05/2016 10:35;65;22.2;92.8;69;4;35;14
30/05/2016 10:40;70;22.3;92.7;69;4;35;14
30/05/2016 10:45;75;22.4;92.7;69;4;35;14
30/05/2016 10:50;88;22.4;92.9;69;4;35;14
30/05/2016 10:55;88;22.4;92.9;69;4;35;14
30/05/2016 11:00;100;22.6;92.9;69;4;35;14
30/05/2016 11:05;102;22.6;92.6;69;4;35;14
30/05/2016 11:10;102;22.7;93.1;69;4;35;14
30/05/2016 11:15;107;22.8;92.7;100;6;35;20
30/05/2016 11:20;98;22.9;92.5;100;6;35;30
30/05/2016 11:25;108;22.9;91.3;100;6;35;30
30/05/2016 11:30;94;22.6;90.9;100;6;35;30
30/05/2016 11:35;120;22.6;91.4;100;6;35;31
30/05/2016 11:40;119;22.6;90.9;100;6;35;34
30/05/2016 11:45;113;22.6;90.9;100;6;35;34
30/05/2016 11:50;113;22.7;91.1;100;6;35;34
30/05/2016 11:55;115;22.6;90.8;100;6;35;34
30/05/2016 12:00;114;22.7;91.3;100;6;35;34
30/05/2016 12:05;109;22.7;90.2;100;6;35;34
30/05/2016 12:10;107;22.5;89.5;100;6;35;34
30/05/2016 12:15;109;22.7;91.6;100;6;35;34
30/05/2016 12:20;108;22.8;91.4;100;6;35;34
30/05/2016 12:25;129;22.9;91.5;130;8;74;34
30/05/2016 12:30;122;22.9;88.8;131;8;75;46
30/05/2016 12:35;135;22.6;87.9;131;8;75;50
30/05/2016 12:40;132;22.6;86.7;131;8;75;50
30/05/2016 12:45;129;22.5;87.5;131;8;75;50
30/05/2016 12:50;130;22.6;88;131;8;75;50
30/05/2016 12:55;120;22.9;90.4;131;8;75;50
30/05/2016 13:00;126;22.4;87.2;131;8;75;50
30/05/2016 13:05;151;22.7;89.4;131;8;75;54
30/05/2016 13:10;155;22.7;86.5;131;8;75;54
30/05/2016 13:15;155;22.6;88.4;131;8;75;54
30/05/2016 13:20;154;22.9;87.8;131;8;75;54
30/05/2016 13:25;147;22.9;87.3;131;8;75;54
30/05/2016 13:30;149;22.9;84.8;131;8;75;54
30/05/2016 13:35;153;22.5;85.9;161;10;90;59
30/05/2016 13:40;158;22.9;87.3;161;10;115;65
30/05/2016 13:45;127;22.9;87;161;10;116;70
30/05/2016 13:50;143;22.9;85.5;161;10;116;70
30/05/2016 13:55;146;22.9;84.4;161;10;116;70
30/05/2016 14:00;155;22.9;84.4;161;10;116;70
30/05/2016 14:05;160;22.8;84.4;161;10;116;70
30/05/2016 14:10;177;22.9;83.6;161;10;116;70
30/05/2016 14:15;176;22.8;83.9;161;10;116;70
30/05/2016 14:20;195;22.4;85.3;161;10;116;70
30/05/2016 14:25;227;22.9;83.3;161;10;116;70
30/05/2016 14:30;197;22.9;85.5;161;10;116;70
30/05/2016 14:35;156;22.8;83.5;161;10;116;70
30/05/2016 14:40;169;22.9;82.9;192;12;155;70
30/05/2016 14:45;176;22.7;84.1;192;12;157;81
30/05/2016 14:50;185;22.8;83.4;192;12;157;85
30/05/2016 14:55;179;23.1;82.9;192;12;157;85
30/05/2016 15:00;177;23.1;84.1;192;12;157;85
30/05/2016 15:05;198;23.2;82.1;192;12;157;89
30/05/2016 15:10;223;23.1;81.5;192;12;157;89
30/05/2016 15:15;191;22.8;81.9;192;12;157;89
30/05/2016 15:20;190;23;82.2;192;12;157;89
30/05/2016 15:25;240;22.9;82.3;192;12;157;89
30/05/2016 15:30;290;23.4;81.8;192;12;157;89
30/05/2016 15:35;340;23.8;81.6;192;12;157;89
30/05/2016 15:40;341;23.9;79.8;223;14;157;89
30/05/2016 15:45;382;24;78.8;223;14;157;100
30/05/2016 15:50;372;22.9;77.2;223;14;157;102
30/05/2016 15:55;376;23.8;78.1;223;14;157;105
30/05/2016 16:00;384;24.1;80.1;223;14;157;105
30/05/2016 16:05;377;23.4;79;223;14;157;105
30/05/2016 16:10;371;23.4;80.2;223;14;157;105
30/05/2016 16:15;321;23.4;80.2;223;14;157;105
30/05/2016 16:20;271;23.4;81.9;223;14;157;105
30/05/2016 16:25;221;23.3;81.4;223;14;157;105
30/05/2016 16:30;232;23.8;81.3;223;14;157;105
30/05/2016 16:35;190;23.9;79.8;223;14;157;105
30/05/2016 16:40;216;23.8;79.2;249;16;157;105
30/05/2016 16:45;231;23.8;79.1;255;16;197;109
30/05/2016 16:50;257;23.8;78;255;16;197;114
30/05/2016 16:55;237;23.8;77.2;255;16;197;118
30/05/2016 17:00;223;23.7;78;255;16;197;118
30/05/2016 17:05;249;23.8;78.4;255;16;197;118
30/05/2016 17:10;299;24;77.9;255;16;197;118
30/05/2016 17:15;309;24.3;78.3;255;16;197;118
30/05/2016 17:20;325;24.4;78.6;255;16;197;118
30/05/2016 17:25;292;24.2;76.9;255;16;197;118
30/05/2016 17:30;308;24;76;255;16;197;118
30/05/2016 17:35;286;24;76.6;255;16;197;118
30/05/2016 17:40;236;23.8;76.4;255;16;197;118
30/05/2016 17:45;196;23.8;78.7;255;16;197;118
30/05/2016 17:50;146;23.9;78.9;255;16;197;118
30/05/2016 17:55;106;23.8;79.5;255;16;197;118
30/05/2016 18:00;104;23.9;79.7;255;16;208;118
30/05/2016 18:05;89;23.9;81;255;16;236;118
30/05/2016 18:10;78;23.8;81;255;16;236;118
30/05/2016 18:15;65;23.6;80.8;255;16;236;118
30/05/2016 18:20;58;23.5;82.3;255;16;236;118
30/05/2016 18:25;39;23.4;83.1;255;16;236;118
30/05/2016 18:30;34;23.1;83.6;255;16;236;118
30/05/2016 18:35;29;22.9;84.5;255;16;236;118
30/05/2016 18:40;29;22.7;85.2;255;16;236;118
30/05/2016 18:45;22;22.6;85.4;255;16;236;118
30/05/2016 18:50;19;22.4;85.8;255;16;236;118
30/05/2016 18:55;15;22.3;86.4;255;16;236;118
30/05/2016 19:00;12;22.2;85.9;255;16;236;118
30/05/2016 19:05;12;22;86.6;255;16;236;118
30/05/2016 19:10;10;21.7;87;255;16;236;118
30/05/2016 19:15;12;21.7;87.1;255;16;236;118
30/05/2016 19:20;8;21.6;87.1;255;16;236;118
30/05/2016 19:25;9;21.5;87.8;255;16;236;118
30/05/2016 19:30;8;21.4;87.8;255;16;236;118
30/05/2016 19:35;8;21.5;87.6;255;16;236;118
30/05/2016 19:40;8;21.7;86.5;255;16;236;118
30/05/2016 19:45;8;21.7;84.9;255;16;236;118
30/05/2016 19:50;4;21.6;85.1;255;16;236;118
30/05/2016 19:55;4;21.7;83.7;255;16;236;118
30/05/2016 20:00;4;21.6;83.4;255;16;236;118
30/05/2016 20:05;4;21.7;83.3;255;16;236;118
30/05/2016 20:10;4;21.6;83.5;255;16;236;118
30/05/2016 20:15;4;21.3;83.2;255;16;236;118
30/05/2016 20:20;2;21.5;82.5;255;16;275;118
30/05/2016 20:25;3;21.5;82.1;255;16;275;118
30/05/2016 20:30;3;21.4;82;255;16;275;118
30/05/2016 20:35;3;21.4;81.9;255;16;275;118
30/05/2016 20:40;4;21.2;82.2;255;16;275;118
30/05/2016 20:45;3;21;82.6;255;16;275;118
30/05/2016 20:50;4;21.1;82.1;255;16;275;118
30/05/2016 20:55;4;20.8;82.7;255;16;275;118
30/05/2016 21:00;3;20.5;83.4;255;16;275;118
30/05/2016 21:05;3;20.4;83.5;255;16;275;118
30/05/2016 21:10;3;20.3;83.1;255;16;275;118
30/05/2016 21:15;3;20.2;83.7;255;16;275;118
30/05/2016 21:20;0;20.1;83.3;255;16;275;118
30/05/2016 21:25;2;20;83.7;255;16;275;118
30/05/2016 21:30;0;19.8;83.4;255;16;275;118
30/05/2016 21:35;1;19.6;84.6;255;16;275;118
30/05/2016 21:40;1;19.6;84.3;255;16;275;118
30/05/2016 21:45;1;19.6;84.2;255;16;275;118
30/05/2016 21:50;1;19.4;84.9;255;16;275;118
30/05/2016 21:55;0;19.5;84.9;255;16;275;118
30/05/2016 22:00;3;19.4;85.2;255;16;275;118
30/05/2016 22:05;0;19.5;84.4;255;16;275;118
30/05/2016 22:10;1;19.6;84.3;255;16;275;118
30/05/2016 22:15;1;19.5;84.8;255;16;275;118
30/05/2016 22:20;1;19.4;85.1;255;16;275;118
30/05/2016 22:25;0;19.5;85.1;255;16;275;118
30/05/2016 22:30;0;19.3;85.5;255;16;275;118
30/05/2016 22:35;2;19.3;86.1;255;16;275;118
30/05/2016 22:40;2;19.1;86.7;255;16;275;118
30/05/2016 22:45;2;19.1;87;255;16;275;118
30/05/2016 22:50;1;19.1;86.8;255;16;275;118
30/05/2016 22:55;2;19.1;86.6;255;16;275;118
30/05/2016 23:00;1;19;87.1;255;16;275;118
30/05/2016 23:05;3;19;87.4;255;16;275;118
30/05/2016 23:10;0;18.9;86.9;255;16;275;118
30/05/2016 23:15;2;18.9;87.6;255;16;275;118
30/05/2016 23:20;0;18.6;88.3;255;16;275;118
30/05/2016 23:25;1;18.8;88.2;255;16;275;118
30/05/2016 23:30;1;18.8;88;255;16;275;118
30/05/2016 23:35;1;18.6;88.5;255;16;275;118
30/05/2016 23:40;1;18.6;88.6;255;16;275;118
30/05/2016 23:45;1;18.7;88.5;255;16;275;118
30/05/2016 23:50;1;18.8;88.6;255;16;275;118
30/05/2016 23:55;2;18.7;89;255;16;275;118
31/05/2016 00:00;2;18.8;88.9;255;16;275;118
31/05/2016 00:05;2;18.8;89.2;255;16;275;118
31/05/2016 00:10;1;18.8;89.1;255;16;275;118
31/05/2016 00:15;0;18.6;90.2;255;16;275;118
31/05/2016 00:20;1;18.7;90.6;255;16;275;118
31/05/2016 00:25;1;18.6;90.9;255;16;275;118
31/05/2016 00:30;0;18.7;90.7;255;16;275;118
31/05/2016 00:35;0;18.7;90.9;255;16;275;118
31/05/2016 00:40;2;18.6;91.7;255;16;275;118
31/05/2016 00:45;1;18.6;91.8;255;16;275;118
31/05/2016 00:50;2;18.6;92;255;16;275;118
31/05/2016 00:55;1;18.6;91.7;255;16;275;118
31/05/2016 01:00;1;18.6;92;255;16;275;118
31/05/2016 01:05;1;18.6;92.4;255;16;275;118
31/05/2016 01:10;1;18.6;92.2;255;16;275;118
31/05/2016 01:15;2;18.6;92.4;255;16;275;118
31/05/2016 01:20;3;18.5;92.7;255;16;275;118
31/05/2016 01:25;0;18.5;92.6;255;16;275;118
31/05/2016 01:30;3;18.6;92.6;255;16;275;118
31/05/2016 01:35;2;18.6;92.8;255;16;275;118
31/05/2016 01:40;2;18.6;92.8;255;16;275;118
31/05/2016 01:45;2;18.6;92.8;255;16;275;118
31/05/2016 01:50;2;18.6;93.1;255;16;275;118
31/05/2016 01:55;2;18.6;93.5;255;16;275;118
31/05/2016 02:00;2;18.6;93.3;255;16;275;118
31/05/2016 02:05;3;18.7;93.2;255;16;275;118
31/05/2016 02:10;2;18.8;92.9;255;16;275;118
31/05/2016 02:15;2;19.5;90.4;255;16;275;118
31/05/2016 02:20;2;19.6;89.6;255;16;275;118
31/05/2016 02:25;3;19.6;89.3;255;16;275;118
31/05/2016 02:30;2;19.6;89.3;255;16;275;118
31/05/2016 02:35;1;19.6;89.6;255;16;275;118
31/05/2016 02:40;2;19.7;89.3;255;16;275;118
31/05/2016 02:45;1;19.6;89.3;255;16;275;118
31/05/2016 02:50;2;19.6;90.1;255;16;275;118
31/05/2016 02:55;2;19.5;90.2;255;16;275;118
31/05/2016 03:00;1;19.6;90.2;255;16;275;118
31/05/2016 03:05;1;19.7;89.7;255;16;275;118
31/05/2016 03:10;2;19.6;90.1;255;16;275;118
31/05/2016 03:15;1;19.4;90.7;255;16;275;118
31/05/2016 03:20;1;19.6;91.1;255;16;275;118
31/05/2016 03:25;3;19.6;90.4;255;16;275;118
31/05/2016 03:30;0;19.7;90.2;255;16;275;118
31/05/2016 03:35;0;19.6;90;255;16;275;118
31/05/2016 03:40;0;19.6;89.6;255;16;275;118
31/05/2016 03:45;0;19.7;90.1;255;16;275;118
31/05/2016 03:50;1;19.8;89.3;255;16;275;118
31/05/2016 03:55;2;19.8;90;255;16;275;118
31/05/2016 04:00;2;19.9;89.9;255;16;278;118
31/05/2016 04:05;1;19.9;90.7;255;16;315;118
31/05/2016 04:10;1;19.9;91.2;255;16;316;118
31/05/2016 04:15;1;20.1;89.6;255;16;316;118
31/05/2016 04:20;2;20.1;90.2;255;16;316;118
31/05/2016 04:25;1;20.1;90.5;255;16;316;118
31/05/2016 04:30;1;20.2;89.9;255;16;316;118
31/05/2016 04:35;2;20;91.1;255;16;316;118
31/05/2016 04:40;2;20;91.6;255;16;316;118
31/05/2016 04:45;1;20.2;90.9;255;16;316;118
31/05/2016 04:50;0;20;91.5;255;16;316;118
31/05/2016 04:55;2;20.2;91.3;255;16;316;118
31/05/2016 05:00;2;20.1;92.2;255;16;316;118
31/05/2016 05:05;2;20.3;92.2;255;0;316;118
31/05/2016 05:10;1;20.4;92.1;255;0;316;118
31/05/2016 05:15;3;20.6;91.6;255;0;316;118
31/05/2016 05:20;3;20.5;91.8;255;0;316;118
31/05/2016 05:25;3;20.6;92.2;255;0;316;118
31/05/2016 05:30;3;20.6;92.2;255;0;316;118
31/05/2016 05:35;6;20.6;91.7;255;0;316;118
31/05/2016 05:40;8;20.6;91.8;255;0;316;118
31/05/2016 05:45;9;20.7;90.9;255;0;316;118
31/05/2016 05:50;12;20.5;91.7;255;0;316;118
31/05/2016 05:55;14;20.4;91.6;255;0;316;118
31/05/2016 06:00;15;20.7;90;255;0;316;118
31/05/2016 06:05;18;20.7;90.1;255;0;316;118
31/05/2016 06:10;23;20.5;90.8;255;0;316;118
31/05/2016 06:15;26;20.5;91.6;255;0;316;118
31/05/2016 06:20;27;20.5;91.4;255;0;316;118
31/05/2016 06:25;28;20.5;91.5;255;0;316;118
31/05/2016 06:30;25;20.7;90.9;255;0;316;118
31/05/2016 06:35;35;20.9;90.2;255;0;316;118
31/05/2016 06:40;42;20.8;91.7;255;0;316;118
31/05/2016 06:45;66;21;91.7;255;0;316;118
31/05/2016 06:50;62;21.1;92.1;255;0;316;118
31/05/2016 06:55;55;21.3;90.9;255;0;316;118
31/05/2016 07:00;59;21.2;92.4;255;0;316;118
31/05/2016 07:05;84;21.5;91.3;255;0;316;118
31/05/2016 07:10;129;21.6;92.2;255;0;316;118
31/05/2016 07:15;119;21.7;92.4;255;0;316;118
31/05/2016 07:20;92;21.8;92.7;255;0;316;118
31/05/2016 07:25;99;21.9;91.7;255;0;316;118
31/05/2016 07:30;111;22;91.5;255;0;316;118
31/05/2016 07:35;132;22.2;92.3;255;0;316;118
31/05/2016 07:40;137;22.4;92.5;255;0;316;118
31/05/2016 07:45;154;22.4;92.5;255;0;316;118
31/05/2016 07:50;204;22.7;92.3;255;0;316;118
31/05/2016 07:55;234;22.9;91.2;255;0;316;118
31/05/2016 08:00;204;22.9;89.9;255;0;316;118
31/05/2016 08:05;163;22.8;89.1;255;0;316;118
31/05/2016 08:10;173;22.6;89.8;255;0;316;118
31/05/2016 08:15;203;23;88.9;255;0;316;118
31/05/2016 08:20;253;23.3;88.2;255;0;316;118
31/05/2016 08:25;263;23.3;88.4;255;0;316;118
31/05/2016 08:30;233;23.1;88.2;255;0;316;118
31/05/2016 08:35;221;23;87.7;255;0;316;118
31/05/2016 08:40;271;23.2;87.3;255;0;316;118
31/05/2016 08:45;281;23.5;87.7;255;0;316;118
31/05/2016 08:50;287;23.7;85.8;255;0;316;118
31/05/2016 08:55;297;23.6;85.8;255;0;316;118
31/05/2016 09:00;307;23.6;85.3;255;0;316;118
31/05/2016 09:05;317;23.7;84.9;255;0;316;118
31/05/2016 09:10;319;23.9;85.2;255;0;316;118
31/05/2016 09:15;329;24;84.2;255;0;316;118
31/05/2016 09:20;379;24;82.8;255;0;316;118
31/05/2016 09:25;389;23.8;83;255;0;316;118
31/05/2016 09:30;419;23.8;82.5;255;0;316;122
31/05/2016 09:35;469;23.9;83.5;255;0;316;122
31/05/2016 09:40;519;24.1;79.5;255;0;316;122
31/05/2016 09:45;569;24;77.6;255;0;316;122
31/05/2016 09:50;603;24;76.6;255;0;316;122
31/05/2016 09:55;616;24;72.9;255;0;316;122
31/05/2016 10:00;622;24;73.7;255;0;316;122
31/05/2016 10:05;643;24.1;76.1;302;3;316;122
31/05/2016 10:10;627;24;75.1;330;5;366;122
31/05/2016 10:15;637;23.9;71.9;331;5;366;122
31/05/2016 10:20;647;24.4;73.3;331;5;366;122
31/05/2016 10:25;694;24.6;72.1;331;5;366;122
31/05/2016 10:30;684;24.5;68.4;331;5;366;122
31/05/2016 10:35;734;24.2;68;331;5;366;122
31/05/2016 10:40;724;23.8;72;331;5;366;122
31/05/2016 10:45;774;24.2;70.3;331;5;366;122
31/05/2016 10:50;780;24.3;71.9;331;5;366;122
31/05/2016 10:55;770;24.2;74.2;361;7;366;122
31/05/2016 11:00;740;23.9;70.9;361;7;366;122
31/05/2016 11:05;690;23.3;78.2;361;7;366;122
31/05/2016 11:10;680;24.1;78.4;361;7;366;122
31/05/2016 11:15;650;24.5;74.6;361;7;366;122
31/05/2016 11:20;660;25.1;69.7;361;7;366;122
31/05/2016 11:25;670;25.4;66.6;372;7;366;122
31/05/2016 11:30;680;24.9;67.7;391;9;406;122
31/05/2016 11:35;630;24;67.4;392;9;406;122
31/05/2016 11:40;580;23.1;69.8;392;9;406;126
31/05/2016 11:45;530;23.2;75.4;392;9;406;126
31/05/2016 11:50;480;23.1;75.4;392;9;406;126
31/05/2016 11:55;430;23;70.3;392;9;406;126
31/05/2016 12:00;450;23.4;74.9;392;9;406;126
31/05/2016 12:05;440;23.7;76.7;392;9;406;126
31/05/2016 12:10;430;24.1;75.3;422;11;406;126
31/05/2016 12:15;390;24.1;75.5;422;11;406;126
31/05/2016 12:20;440;24.2;77.2;422;11;406;126
31/05/2016 12:25;451;24.4;77.4;422;11;406;126
31/05/2016 12:30;501;24.9;76;422;11;406;126
31/05/2016 12:35;535;24.8;67.8;422;11;406;126
31/05/2016 12:40;525;24.3;69;422;11;406;126
31/05/2016 12:45;515;24.3;69.1;433;11;406;126
31/05/2016 12:50;565;24.9;66.6;453;13;448;130
31/05/2016 12:55;615;25.3;67.9;454;13;448;130
31/05/2016 13:00;665;25.7;65.4;454;13;448;130
31/05/2016 13:05;715;26.2;62;481;14;448;130
31/05/2016 13:10;705;25.1;66;485;15;448;137
31/05/2016 13:15;655;24.5;69.1;485;15;448;139
31/05/2016 13:20;685;25.1;61;485;15;448;139
31/05/2016 13:25;695;25.2;62;485;15;448;139
31/05/2016 13:30;725;25.3;62.5;485;15;448;139
31/05/2016 13:35;755;25.7;64.8;516;17;487;143
31/05/2016 13:40;805;25.9;67.5;518;17;487;147
31/05/2016 13:45;855;26.2;67.1;518;17;487;147
31/05/2016 13:50;885;26.4;74.2;530;17;487;147
31/05/2016 13:55;835;26.4;71.4;548;19;487;151
31/05/2016 14:00;805;26.4;71.4;548;19;487;155
31/05/2016 14:05;755;26.4;67.4;548;19;487;155
31/05/2016 14:10;725;27.2;72.3;548;19;487;155
31/05/2016 14:15;735;26.8;60.6;548;19;487;155
31/05/2016 14:20;685;25.6;62.9;559;19;487;155
31/05/2016 14:25;635;25.1;71.3;578;21;527;160
31/05/2016 14:30;585;24.5;73.4;580;21;527;164
31/05/2016 14:35;535;24;71.9;580;21;527;164
31/05/2016 14:40;485;24;73.7;580;21;527;164
31/05/2016 14:45;435;24.2;72.3;580;21;527;164
31/05/2016 14:50;407;24.4;74.2;580;21;527;164
31/05/2016 14:55;457;25;67;580;21;527;164
31/05/2016 15:00;467;25.3;66.7;580;21;527;164
31/05/2016 15:05;454;24.9;65.4;610;23;527;164
31/05/2016 15:10;464;24.7;65.9;610;23;527;168
31/05/2016 15:15;414;24.5;72.2;610;23;527;168
31/05/2016 15:20;364;24;73.2;610;23;527;168
31/05/2016 15:25;314;23.9;74.6;610;23;527;172
31/05/2016 15:30;264;24;75;610;23;527;172
31/05/2016 15:35;240;23.9;73.6;610;23;527;172
31/05/2016 15:40;249;24;73.4;610;23;527;172
31/05/2016 15:45;284;24.2;74.6;610;23;527;172
31/05/2016 15:50;292;24.5;72.9;610;23;527;172
31/05/2016 15:55;242;24.5;75.8;610;23;527;172
31/05/2016 16:00;192;24.1;74.8;610;23;527;172
31/05/2016 16:05;142;23.8;73.9;610;23;527;172
31/05/2016 16:10;127;23.7;71.1;610;23;527;172
31/05/2016 16:15;177;23.9;72.4;641;25;567;172
31/05/2016 16:20;222;24.4;70.6;643;25;567;172
